"station_id","pollutant_id","aggregation_id","year","value","unit_id","value_remark"
"tiLUG","so2","95pvaluehalfhour",2014,5.90,"µg/m3",
"tiLUG","so2","maxdailymean",1985,210.00,"µg/m3","incomplete series"
"tiLUG","so2","maxdailymean",1986,155.00,"µg/m3","incomplete series"
"tiLUG","so2","maxdailymean",1987,244.00,"µg/m3","incomplete series"
"tiLUG","so2","maxdailymean",1988,206.00,"µg/m3",
"tiLUG","so2","maxdailymean",1989,168.00,"µg/m3",
"tiLUG","so2","maxdailymean",1990,109.00,"µg/m3",
"tiLUG","so2","maxdailymean",1991,92.00,"µg/m3",
"tiLUG","so2","maxdailymean",1992,84.00,"µg/m3",
"tiLUG","so2","maxdailymean",1993,72.00,"µg/m3",
"tiLUG","so2","maxdailymean",1994,52.00,"µg/m3",
"tiLUG","so2","maxdailymean",1995,47.00,"µg/m3",
"tiLUG","so2","maxdailymean",1996,49.00,"µg/m3",
"tiLUG","so2","maxdailymean",1997,46.00,"µg/m3",
"tiLUG","so2","maxdailymean",1998,42.00,"µg/m3",
"tiLUG","so2","maxdailymean",1999,38.00,"µg/m3",
"tiLUG","so2","maxdailymean",2000,30.00,"µg/m3",
"tiLUG","so2","maxdailymean",2001,30.00,"µg/m3",
"tiLUG","so2","maxdailymean",2002,32.00,"µg/m3",
"tiLUG","so2","maxdailymean",2003,25.00,"µg/m3",
"tiLUG","so2","maxdailymean",2004,26.00,"µg/m3",
"tiLUG","so2","maxdailymean",2005,24.00,"µg/m3",
"tiLUG","so2","maxdailymean",2006,23.00,"µg/m3",
"tiLUG","so2","maxdailymean",2007,24.00,"µg/m3",
"tiLUG","so2","maxdailymean",2008,18.00,"µg/m3",
"tiLUG","so2","maxdailymean",2009,22.00,"µg/m3",
"tiLUG","so2","maxdailymean",2010,15.00,"µg/m3",
"tiLUG","so2","maxdailymean",2011,14.00,"µg/m3",
"tiLUG","so2","maxdailymean",2012,14.00,"µg/m3",
"tiLUG","so2","maxdailymean",2013,11.00,"µg/m3",
"tiLUG","so2","maxdailymean",2014,7.00,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1991,6.00,"µg/m3","incomplete series"
"szRIG","so2","95pvaluehalfhour",1992,6.70,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1993,5.90,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1994,4.30,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1995,3.70,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1996,6.20,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1997,2.70,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1998,2.80,"µg/m3",
"szRIG","so2","95pvaluehalfhour",1999,2.40,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2000,1.70,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2001,1.90,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2002,1.90,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2003,2.30,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2004,1.80,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2005,2.40,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2006,1.70,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2007,1.60,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2008,1.30,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2009,1.20,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2010,1.50,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2011,0.90,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2012,1.10,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2013,1.00,"µg/m3",
"szRIG","so2","95pvaluehalfhour",2014,1.00,"µg/m3",
"szRIG","so2","maxdailymean",1991,20.00,"µg/m3","incomplete series"
"szRIG","so2","maxdailymean",1992,15.00,"µg/m3",
"szRIG","so2","maxdailymean",1993,36.00,"µg/m3",
"szRIG","so2","maxdailymean",1994,22.00,"µg/m3",
"szRIG","so2","maxdailymean",1995,14.00,"µg/m3",
"szRIG","so2","maxdailymean",1996,17.00,"µg/m3",
"szRIG","so2","maxdailymean",1997,5.00,"µg/m3",
"szRIG","so2","maxdailymean",1998,5.00,"µg/m3",
"szRIG","so2","maxdailymean",1999,8.00,"µg/m3",
"szRIG","so2","maxdailymean",2000,4.00,"µg/m3",
"szRIG","so2","maxdailymean",2001,4.00,"µg/m3",
"szRIG","so2","maxdailymean",2002,4.00,"µg/m3",
"szRIG","so2","maxdailymean",2003,5.00,"µg/m3",
"szRIG","so2","maxdailymean",2004,5.00,"µg/m3",
"szRIG","so2","maxdailymean",2005,10.00,"µg/m3",
"szRIG","so2","maxdailymean",2006,3.00,"µg/m3",
"szRIG","so2","maxdailymean",2007,3.00,"µg/m3",
"szRIG","so2","maxdailymean",2008,2.00,"µg/m3",
"szRIG","so2","maxdailymean",2009,2.00,"µg/m3",
"szRIG","so2","maxdailymean",2010,4.00,"µg/m3",
"szRIG","so2","maxdailymean",2011,1.00,"µg/m3",
"szRIG","so2","maxdailymean",2012,7.00,"µg/m3",
"szRIG","so2","maxdailymean",2013,3.00,"µg/m3",
"szRIG","so2","maxdailymean",2014,19.00,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1984,28.20,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1985,60.20,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1986,44.90,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1987,31.90,"µg/m3","incomplete series"
"tgTAE","so2","95pvaluehalfhour",1988,18.60,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1989,10.60,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1990,11.90,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1991,12.20,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1992,9.60,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1993,8.70,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1994,6.80,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1995,6.50,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1996,9.10,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1997,5.50,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1998,4.80,"µg/m3",
"tgTAE","so2","95pvaluehalfhour",1999,4.10,"µg/m3",
"tgTAE","so2","maxdailymean",1984,96.00,"µg/m3",
"tgTAE","so2","maxdailymean",1985,164.00,"µg/m3",
"tgTAE","so2","maxdailymean",1986,146.00,"µg/m3",
"tgTAE","so2","maxdailymean",1987,40.00,"µg/m3","incomplete series"
"tgTAE","so2","maxdailymean",1988,32.00,"µg/m3",
"tgTAE","so2","maxdailymean",1989,15.00,"µg/m3",
"tgTAE","so2","maxdailymean",1990,44.00,"µg/m3",
"tgTAE","so2","maxdailymean",1991,41.00,"µg/m3",
"tgTAE","so2","maxdailymean",1992,17.00,"µg/m3",
"tgTAE","so2","maxdailymean",1993,48.00,"µg/m3",
"tgTAE","so2","maxdailymean",1994,26.00,"µg/m3",
"tgTAE","so2","maxdailymean",1995,28.00,"µg/m3",
"tgTAE","so2","maxdailymean",1996,17.00,"µg/m3",
"tgTAE","so2","maxdailymean",1997,20.00,"µg/m3",
"tgTAE","so2","maxdailymean",1998,8.00,"µg/m3",
"tgTAE","so2","maxdailymean",1999,11.00,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1984,146.00,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1985,179.00,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1986,126.00,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1987,99.50,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1988,86.20,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1989,74.30,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1990,58.40,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1991,60.20,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1992,55.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1993,42.70,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1994,31.20,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1995,33.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1996,30.40,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1997,32.40,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1998,36.20,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",1999,25.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2000,16.30,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2001,16.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2002,14.90,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2003,18.40,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2004,12.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2005,11.70,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2006,11.50,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2007,10.80,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2008,10.30,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2009,8.60,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2010,8.20,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2011,6.80,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2012,7.10,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2013,5.70,"µg/m3",
"zhZUE","so2","95pvaluehalfhour",2014,4.60,"µg/m3",
"zhZUE","so2","maxdailymean",1984,210.00,"µg/m3",
"zhZUE","so2","maxdailymean",1985,406.00,"µg/m3",
"zhZUE","so2","maxdailymean",1986,178.00,"µg/m3",
"zhZUE","so2","maxdailymean",1987,198.00,"µg/m3",
"zhZUE","so2","maxdailymean",1988,151.00,"µg/m3",
"zhZUE","so2","maxdailymean",1989,124.00,"µg/m3",
"zhZUE","so2","maxdailymean",1990,85.00,"µg/m3",
"zhZUE","so2","maxdailymean",1991,86.00,"µg/m3",
"zhZUE","so2","maxdailymean",1992,99.00,"µg/m3",
"zhZUE","so2","maxdailymean",1993,102.00,"µg/m3",
"zhZUE","so2","maxdailymean",1994,44.00,"µg/m3",
"zhZUE","so2","maxdailymean",1995,62.00,"µg/m3",
"zhZUE","so2","maxdailymean",1996,42.00,"µg/m3",
"zhZUE","so2","maxdailymean",1997,44.00,"µg/m3",
"zhZUE","so2","maxdailymean",1998,60.00,"µg/m3",
"zhZUE","so2","maxdailymean",1999,45.00,"µg/m3",
"zhZUE","so2","maxdailymean",2000,24.00,"µg/m3",
"zhZUE","so2","maxdailymean",2001,26.00,"µg/m3",
"zhZUE","so2","maxdailymean",2002,24.00,"µg/m3",
"zhZUE","so2","maxdailymean",2003,27.00,"µg/m3",
"zhZUE","so2","maxdailymean",2004,21.00,"µg/m3",
"zhZUE","so2","maxdailymean",2005,20.00,"µg/m3",
"zhZUE","so2","maxdailymean",2006,16.00,"µg/m3",
"zhZUE","so2","maxdailymean",2007,14.00,"µg/m3",
"zhZUE","so2","maxdailymean",2008,19.00,"µg/m3",
"zhZUE","so2","maxdailymean",2009,13.00,"µg/m3",
"zhZUE","so2","maxdailymean",2010,12.00,"µg/m3",
"zhZUE","so2","maxdailymean",2011,12.00,"µg/m3",
"zhZUE","so2","maxdailymean",2012,13.00,"µg/m3",
"zhZUE","so2","maxdailymean",2013,10.00,"µg/m3",
"zhZUE","so2","maxdailymean",2014,18.00,"µg/m3",
"blBAS","so2","nodailymeansabove100",1984,2.00,"count","incomplete series"
"blBAS","so2","nodailymeansabove100",1985,14.00,"count","incomplete series"
"blBAS","so2","nodailymeansabove100",1986,24.00,"count","incomplete series"
"blBAS","so2","nodailymeansabove100",1987,0.00,"count","incomplete series"
"blBAS","so2","nodailymeansabove100",1988,0.00,"count",
"blBAS","so2","nodailymeansabove100",1989,0.00,"count",
"blBAS","so2","nodailymeansabove100",1990,0.00,"count",
"blBAS","so2","nodailymeansabove100",1991,0.00,"count",
"blBAS","so2","nodailymeansabove100",1992,0.00,"count",
"blBAS","so2","nodailymeansabove100",1993,0.00,"count",
"blBAS","so2","nodailymeansabove100",1994,0.00,"count",
"blBAS","so2","nodailymeansabove100",1995,0.00,"count",
"blBAS","so2","nodailymeansabove100",1996,0.00,"count",
"blBAS","so2","nodailymeansabove100",1997,0.00,"count",
"blBAS","so2","nodailymeansabove100",1998,0.00,"count",
"blBAS","so2","nodailymeansabove100",1999,0.00,"count",
"blBAS","so2","nodailymeansabove100",2000,0.00,"count",
"blBAS","so2","nodailymeansabove100",2001,0.00,"count",
"blBAS","so2","nodailymeansabove100",2002,0.00,"count",
"blBAS","so2","nodailymeansabove100",2003,0.00,"count",
"blBAS","so2","nodailymeansabove100",2004,0.00,"count",
"blBAS","so2","nodailymeansabove100",2005,0.00,"count",
"blBAS","so2","nodailymeansabove100",2006,0.00,"count",
"blBAS","so2","nodailymeansabove100",2007,0.00,"count",
"blBAS","so2","nodailymeansabove100",2008,0.00,"count",
"blBAS","so2","nodailymeansabove100",2009,0.00,"count",
"blBAS","so2","nodailymeansabove100",2010,0.00,"count",
"blBAS","so2","nodailymeansabove100",2011,0.00,"count",
"blBAS","so2","nodailymeansabove100",2012,0.00,"count",
"blBAS","so2","nodailymeansabove100",2013,0.00,"count",
"blBAS","so2","nodailymeansabove100",2014,0.00,"count",
"neCHA","so2","nodailymeansabove100",1991,0.00,"count","incomplete series"
"neCHA","so2","nodailymeansabove100",1992,0.00,"count",
"neCHA","so2","nodailymeansabove100",1993,0.00,"count",
"neCHA","so2","nodailymeansabove100",1994,0.00,"count",
"neCHA","so2","nodailymeansabove100",1995,0.00,"count",
"neCHA","so2","nodailymeansabove100",1996,0.00,"count",
"neCHA","so2","nodailymeansabove100",1997,0.00,"count",
"neCHA","so2","nodailymeansabove100",1998,0.00,"count",
"neCHA","so2","nodailymeansabove100",1999,0.00,"count",
"neCHA","so2","nodailymeansabove100",2000,0.00,"count",
"neCHA","so2","nodailymeansabove100",2001,0.00,"count",
"neCHA","so2","nodailymeansabove100",2002,0.00,"count",
"neCHA","so2","nodailymeansabove100",2003,0.00,"count",
"neCHA","so2","nodailymeansabove100",2004,0.00,"count",
"neCHA","so2","nodailymeansabove100",2005,0.00,"count",
"neCHA","so2","nodailymeansabove100",2006,0.00,"count",
"neCHA","so2","nodailymeansabove100",2007,0.00,"count",
"neCHA","so2","nodailymeansabove100",2008,0.00,"count",
"neCHA","so2","nodailymeansabove100",2009,0.00,"count",
"soHAE","so2","nodailymeansabove100",1991,0.00,"count","incomplete series"
"soHAE","so2","nodailymeansabove100",1992,0.00,"count",
"soHAE","so2","nodailymeansabove100",1993,0.00,"count",
"soHAE","so2","nodailymeansabove100",1994,0.00,"count",
"soHAE","so2","nodailymeansabove100",1995,0.00,"count",
"soHAE","so2","nodailymeansabove100",1996,0.00,"count",
"soHAE","so2","nodailymeansabove100",1997,0.00,"count",
"soHAE","so2","nodailymeansabove100",1998,0.00,"count",
"soHAE","so2","nodailymeansabove100",1999,0.00,"count",
"soHAE","so2","nodailymeansabove100",2000,0.00,"count","incomplete series"
"soHAE","so2","nodailymeansabove100",2003,0.00,"count",
"soHAE","so2","nodailymeansabove100",2004,0.00,"count",
"soHAE","so2","nodailymeansabove100",2005,0.00,"count",
"soHAE","so2","nodailymeansabove100",2006,0.00,"count",
"soHAE","so2","nodailymeansabove100",2007,0.00,"count",
"soHAE","so2","nodailymeansabove100",2008,0.00,"count",
"soHAE","so2","nodailymeansabove100",2009,0.00,"count",
"soHAE","so2","nodailymeansabove100",2010,0.00,"count",
"soHAE","so2","nodailymeansabove100",2011,0.00,"count",
"soHAE","so2","nodailymeansabove100",2012,0.00,"count",
"soHAE","so2","nodailymeansabove100",2013,0.00,"count",
"soHAE","so2","nodailymeansabove100",2014,0.00,"count",
"beJUN","so2","nodailymeansabove100",1985,0.00,"count",
"beJUN","so2","nodailymeansabove100",1986,0.00,"count",
"beJUN","so2","nodailymeansabove100",1987,0.00,"count",
"beJUN","so2","nodailymeansabove100",1988,0.00,"count",
"beJUN","so2","nodailymeansabove100",1989,0.00,"count",
"beJUN","so2","nodailymeansabove100",1990,0.00,"count",
"beJUN","so2","nodailymeansabove100",1991,0.00,"count",
"beJUN","so2","nodailymeansabove100",1992,0.00,"count",
"beJUN","so2","nodailymeansabove100",1993,0.00,"count",
"beJUN","so2","nodailymeansabove100",1994,0.00,"count",
"beJUN","so2","nodailymeansabove100",1995,0.00,"count",
"beJUN","so2","nodailymeansabove100",1996,0.00,"count",
"beJUN","so2","nodailymeansabove100",1997,0.00,"count",
"beJUN","so2","nodailymeansabove100",1998,0.00,"count",
"beJUN","so2","nodailymeansabove100",1999,0.00,"count",
"beJUN","so2","nodailymeansabove100",2001,0.00,"count",
"beJUN","so2","nodailymeansabove100",2002,0.00,"count",
"beJUN","so2","nodailymeansabove100",2003,0.00,"count",
"beJUN","so2","nodailymeansabove100",2004,0.00,"count",
"beJUN","so2","nodailymeansabove100",2007,0.00,"count",
"beJUN","so2","nodailymeansabove100",2008,0.00,"count",
"beJUN","so2","nodailymeansabove100",2009,0.00,"count",
"beJUN","so2","nodailymeansabove100",2010,0.00,"count",
"beJUN","so2","nodailymeansabove100",2011,0.00,"count",
"beJUN","so2","nodailymeansabove100",2012,0.00,"count",
"beJUN","so2","nodailymeansabove100",2013,0.00,"count",
"beJUN","so2","nodailymeansabove100",2014,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1985,68.00,"count","incomplete series"
"tiLUG","so2","nodailymeansabove100",1986,51.00,"count","incomplete series"
"tiLUG","so2","nodailymeansabove100",1987,61.00,"count","incomplete series"
"tiLUG","so2","nodailymeansabove100",1988,41.00,"count",
"tiLUG","so2","nodailymeansabove100",1989,47.00,"count",
"tiLUG","so2","nodailymeansabove100",1990,3.00,"count",
"tiLUG","so2","nodailymeansabove100",1991,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1992,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1993,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1994,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1995,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1996,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1997,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1998,0.00,"count",
"tiLUG","so2","nodailymeansabove100",1999,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2000,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2001,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2002,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2003,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2004,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2005,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2006,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2007,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2008,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2009,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2010,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2011,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2012,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2013,0.00,"count",
"tiLUG","so2","nodailymeansabove100",2014,0.00,"count",
"szRIG","so2","nodailymeansabove100",1991,0.00,"count","incomplete series"
"szRIG","so2","nodailymeansabove100",1992,0.00,"count",
"szRIG","so2","nodailymeansabove100",1993,0.00,"count",
"szRIG","so2","nodailymeansabove100",1994,0.00,"count",
"szRIG","so2","nodailymeansabove100",1995,0.00,"count",
"szRIG","so2","nodailymeansabove100",1996,0.00,"count",
"szRIG","so2","nodailymeansabove100",1997,0.00,"count",
"szRIG","so2","nodailymeansabove100",1998,0.00,"count",
"szRIG","so2","nodailymeansabove100",1999,0.00,"count",
"szRIG","so2","nodailymeansabove100",2000,0.00,"count",
"szRIG","so2","nodailymeansabove100",2001,0.00,"count",
"szRIG","so2","nodailymeansabove100",2002,0.00,"count",
"szRIG","so2","nodailymeansabove100",2003,0.00,"count",
"szRIG","so2","nodailymeansabove100",2004,0.00,"count",
"szRIG","so2","nodailymeansabove100",2005,0.00,"count",
"szRIG","so2","nodailymeansabove100",2006,0.00,"count",
"szRIG","so2","nodailymeansabove100",2007,0.00,"count",
"szRIG","so2","nodailymeansabove100",2008,0.00,"count",
"szRIG","so2","nodailymeansabove100",2009,0.00,"count",
"szRIG","so2","nodailymeansabove100",2010,0.00,"count",
"szRIG","so2","nodailymeansabove100",2011,0.00,"count",
"szRIG","so2","nodailymeansabove100",2012,0.00,"count",
"szRIG","so2","nodailymeansabove100",2013,0.00,"count",
"szRIG","so2","nodailymeansabove100",2014,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1984,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1985,5.00,"count",
"tgTAE","so2","nodailymeansabove100",1986,5.00,"count",
"tgTAE","so2","nodailymeansabove100",1987,0.00,"count","incomplete series"
"tgTAE","so2","nodailymeansabove100",1988,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1989,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1990,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1991,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1992,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1993,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1994,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1995,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1996,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1997,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1998,0.00,"count",
"tgTAE","so2","nodailymeansabove100",1999,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1984,27.00,"count",
"zhZUE","so2","nodailymeansabove100",1985,41.00,"count",
"zhZUE","so2","nodailymeansabove100",1986,23.00,"count",
"zhZUE","so2","nodailymeansabove100",1987,13.00,"count",
"zhZUE","so2","nodailymeansabove100",1988,7.00,"count",
"zhZUE","so2","nodailymeansabove100",1989,4.00,"count",
"zhZUE","so2","nodailymeansabove100",1990,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1991,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1992,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1993,1.00,"count",
"zhZUE","so2","nodailymeansabove100",1994,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1995,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1996,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1997,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1998,0.00,"count",
"zhZUE","so2","nodailymeansabove100",1999,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2000,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2001,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2002,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2003,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2004,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2005,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2006,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2007,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2008,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2009,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2010,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2011,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2012,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2013,0.00,"count",
"zhZUE","so2","nodailymeansabove100",2014,0.00,"count",
"agBAD","so2","annualmean",2002,4.00,"µg/m3",
"agBAD","so2","annualmean",2003,4.50,"µg/m3",
"agBAD","so2","annualmean",2004,3.40,"µg/m3",
"agBAD","so2","annualmean",2005,4.30,"µg/m3",
"agBAD","so2","annualmean",2006,4.60,"µg/m3",
"agBAD","so2","annualmean",2007,4.40,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2002,12.60,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2003,15.50,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2004,12.00,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2005,13.00,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2006,11.50,"µg/m3",
"agBAD","so2","95pvaluehalfhour",2007,11.60,"µg/m3",
"agBAD","so2","maxdailymean",2002,18.00,"µg/m3",
"agBAD","so2","maxdailymean",2003,23.00,"µg/m3",
"agBAD","so2","maxdailymean",2004,19.00,"µg/m3",
"agBAD","so2","maxdailymean",2005,17.00,"µg/m3",
"agBAD","so2","maxdailymean",2006,21.00,"µg/m3",
"agBAD","so2","maxdailymean",2007,16.00,"µg/m3",
"agBAD","so2","nodailymeansabove100",2002,0.00,"count",
"agBAD","so2","nodailymeansabove100",2003,0.00,"count",
"agBAD","so2","nodailymeansabove100",2004,0.00,"count",
"agBAD","so2","nodailymeansabove100",2005,0.00,"count",
"agBAD","so2","nodailymeansabove100",2006,0.00,"count",
"agBAD","so2","nodailymeansabove100",2007,0.00,"count",
"beBIE","so2","annualmean",1989,18.50,"µg/m3",
"beBIE","so2","annualmean",1990,18.50,"µg/m3",
"beBIE","so2","annualmean",1991,18.50,"µg/m3",
"beBIE","so2","annualmean",1992,15.40,"µg/m3",
"beBIE","so2","annualmean",1993,15.40,"µg/m3",
"beBIE","so2","annualmean",1994,10.30,"µg/m3",
"beBIE","so2","annualmean",1995,10.30,"µg/m3",
